route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2022-04-01,202204,SAT.,0.8005,Clever
P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2022-04-01,202204,SUN.,0.7504,Clever
P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2022-04-01,202204,WEEKDAY,0.6941,Clever
P69,,P69 - TRAFFORD FLYER,East Liberty,Bus,2022-04-01,202204,WEEKDAY,0.6448,Clever
P7,,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2022-04-01,202204,WEEKDAY,0.7045,Clever
P71,,P71 - SWISSVALE FLYER,East Liberty,Bus,2022-04-01,202204,WEEKDAY,0.7631,Clever
P76,,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2022-04-01,202204,WEEKDAY,0.6758,Clever
P78,,P78 - OAKMONT FLYER,East Liberty,Bus,2022-04-01,202204,WEEKDAY,0.507,Clever
RED,,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2022-04-01,202204,SAT.,0.4922,Clever
RED,,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2022-04-01,202204,SUN.,0.4951,Clever
RED,,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2022-04-01,202204,WEEKDAY,0.5016,Clever
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2022-04-01,202204,SAT.,0.8682,Clever
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2022-04-01,202204,SUN.,0.9327,Clever
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2022-04-01,202204,WEEKDAY,0.8709,Clever
Y1,,Y1 - LARGE FLYER,West Mifflin,Bus,2022-04-01,202204,WEEKDAY,0.6555,Clever
Y45,,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2022-04-01,202204,WEEKDAY,0.7481,Clever
Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2022-04-01,202204,SAT.,0.6061,Clever
Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2022-04-01,202204,SUN.,0.6077,Clever
Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2022-04-01,202204,WEEKDAY,0.6782,Clever
Y47,,Y47 - CURRY FLYER,West Mifflin,Bus,2022-04-01,202204,SAT.,0.5781,Clever
Y47,,Y47 - CURRY FLYER,West Mifflin,Bus,2022-04-01,202204,WEEKDAY,0.5852,Clever
Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2022-04-01,202204,SAT.,0.6481,Clever
Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2022-04-01,202204,SUN.,0.623,Clever
Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2022-04-01,202204,WEEKDAY,0.5654,Clever
1,,1 - FREEPORT ROAD,Ross,Bus,2022-05-01,202205,SAT.,0.5828,Clever
1,,1 - FREEPORT ROAD,Ross,Bus,2022-05-01,202205,SUN.,0.4404,Clever
1,,1 - FREEPORT ROAD,Ross,Bus,2022-05-01,202205,WEEKDAY,0.6457,Clever
11,,11 - FINEVIEW,Ross,Bus,2022-05-01,202205,SAT.,0.6156,Clever
11,,11 - FINEVIEW,Ross,Bus,2022-05-01,202205,SUN.,0.5383,Clever
11,,11 - FINEVIEW,Ross,Bus,2022-05-01,202205,WEEKDAY,0.7931,Clever
12,,12 - MCKNIGHT,Ross,Bus,2022-05-01,202205,SAT.,0.6803,Clever
12,,12 - MCKNIGHT,Ross,Bus,2022-05-01,202205,SUN.,0.6451,Clever
12,,12 - MCKNIGHT,Ross,Bus,2022-05-01,202205,WEEKDAY,0.6868,Clever
13,,13 - BELLEVUE,Ross,Bus,2022-05-01,202205,SAT.,0.7229,Clever
13,,13 - BELLEVUE,Ross,Bus,2022-05-01,202205,SUN.,0.6896,Clever
13,,13 - BELLEVUE,Ross,Bus,2022-05-01,202205,WEEKDAY,0.7437,Clever
14,,14 - OHIO VALLEY,Ross,Bus,2022-05-01,202205,SAT.,0.764,Clever
14,,14 - OHIO VALLEY,Ross,Bus,2022-05-01,202205,SUN.,0.7105,Clever
14,,14 - OHIO VALLEY,Ross,Bus,2022-05-01,202205,WEEKDAY,0.7089,Clever
15,,15 - CHARLES,Ross,Bus,2022-05-01,202205,SAT.,0.608,Clever
15,,15 - CHARLES,Ross,Bus,2022-05-01,202205,SUN.,0.7458,Clever
15,,15 - CHARLES,Ross,Bus,2022-05-01,202205,WEEKDAY,0.7247,Clever
16,,16 - BRIGHTON,Ross,Bus,2022-05-01,202205,SAT.,0.6822,Clever
16,,16 - BRIGHTON,Ross,Bus,2022-05-01,202205,SUN.,0.7315,Clever
16,,16 - BRIGHTON,Ross,Bus,2022-05-01,202205,WEEKDAY,0.7243,Clever
17,,17 - SHADELAND,Ross,Bus,2022-05-01,202205,SAT.,0.6497,Clever
17,,17 - SHADELAND,Ross,Bus,2022-05-01,202205,SUN.,0.7324,Clever
17,,17 - SHADELAND,Ross,Bus,2022-05-01,202205,WEEKDAY,0.6486,Clever
18,,18 - MANCHESTER,Ross,Bus,2022-05-01,202205,WEEKDAY,0.878,Clever
19L,,19L - EMSWORTH LIMITED,Ross,Bus,2022-05-01,202205,WEEKDAY,0.7585,Clever
2,,2 - MOUNT ROYAL,Ross,Bus,2022-05-01,202205,SAT.,0.6066,Clever
2,,2 - MOUNT ROYAL,Ross,Bus,2022-05-01,202205,SUN.,0.6834,Clever
2,,2 - MOUNT ROYAL,Ross,Bus,2022-05-01,202205,WEEKDAY,0.5848,Clever
20,,20 - KENNEDY,Collier,Bus,2022-05-01,202205,SAT.,0.7629,Clever
20,,20 - KENNEDY,Collier,Bus,2022-05-01,202205,SUN.,0.6687,Clever
20,,20 - KENNEDY,Collier,Bus,2022-05-01,202205,WEEKDAY,0.6238,Clever
21,,21 - CORAOPOLIS,Collier,Bus,2022-05-01,202205,SAT.,0.7031,Clever
21,,21 - CORAOPOLIS,Collier,Bus,2022-05-01,202205,SUN.,0.7161,Clever
21,,21 - CORAOPOLIS,Collier,Bus,2022-05-01,202205,WEEKDAY,0.6904,Clever
22,,22 - MCCOY,Collier,Bus,2022-05-01,202205,SAT.,0.7254,Clever
22,,22 - MCCOY,Collier,Bus,2022-05-01,202205,SUN.,0.6722,Clever
22,,22 - MCCOY,Collier,Bus,2022-05-01,202205,WEEKDAY,0.6969,Clever
24,,24 - WEST PARK,Collier,Bus,2022-05-01,202205,SAT.,0.6218,Clever
24,,24 - WEST PARK,Collier,Bus,2022-05-01,202205,SUN.,0.7486,Clever
24,,24 - WEST PARK,Collier,Bus,2022-05-01,202205,WEEKDAY,0.738,Clever
26,,26 - CHARTIERS,Collier,Bus,2022-05-01,202205,SAT.,0.849,Clever
26,,26 - CHARTIERS,Collier,Bus,2022-05-01,202205,SUN.,0.7913,Clever
26,,26 - CHARTIERS,Collier,Bus,2022-05-01,202205,WEEKDAY,0.792,Clever
27,,27 - FAIRYWOOD,Collier,Bus,2022-05-01,202205,SAT.,0.8582,Clever
27,,27 - FAIRYWOOD,Collier,Bus,2022-05-01,202205,SUN.,0.7139,Clever
27,,27 - FAIRYWOOD,Collier,Bus,2022-05-01,202205,WEEKDAY,0.7902,Clever
28X,,28X - AIRPORT FLYER,East Liberty,Bus,2022-05-01,202205,SAT.,0.6851,Clever
28X,,28X - AIRPORT FLYER,East Liberty,Bus,2022-05-01,202205,SUN.,0.782,Clever
28X,,28X - AIRPORT FLYER,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.6293,Clever
29,,29 - ROBINSON,Collier,Bus,2022-05-01,202205,SAT.,0.5257,Clever
29,,29 - ROBINSON,Collier,Bus,2022-05-01,202205,SUN.,0.6119,Clever
29,,29 - ROBINSON,Collier,Bus,2022-05-01,202205,WEEKDAY,0.5799,Clever
31,,31 - BRIDGEVILLE,Collier,Bus,2022-05-01,202205,SAT.,0.5051,Clever
31,,31 - BRIDGEVILLE,Collier,Bus,2022-05-01,202205,SUN.,0.5475,Clever
31,,31 - BRIDGEVILLE,Collier,Bus,2022-05-01,202205,WEEKDAY,0.757,Clever
36,,36 - BANKSVILLE,Collier,Bus,2022-05-01,202205,SAT.,0.6278,Clever
36,,36 - BANKSVILLE,Collier,Bus,2022-05-01,202205,SUN.,0.6642,Clever
36,,36 - BANKSVILLE,Collier,Bus,2022-05-01,202205,WEEKDAY,0.6898,Clever
38,,38 - GREEN TREE,Collier,Bus,2022-05-01,202205,SAT.,0.7661,Clever
38,,38 - GREEN TREE,Collier,Bus,2022-05-01,202205,SUN.,0.7448,Clever
38,,38 - GREEN TREE,Collier,Bus,2022-05-01,202205,WEEKDAY,0.7389,Clever
39,,39 - BROOKLINE,Collier,Bus,2022-05-01,202205,SAT.,0.7627,Clever
39,,39 - BROOKLINE,Collier,Bus,2022-05-01,202205,SUN.,0.7813,Clever
39,,39 - BROOKLINE,Collier,Bus,2022-05-01,202205,WEEKDAY,0.7734,Clever
4,,4 - TROY HILL,Ross,Bus,2022-05-01,202205,SAT.,0.723,Clever
4,,4 - TROY HILL,Ross,Bus,2022-05-01,202205,SUN.,0.596,Clever
4,,4 - TROY HILL,Ross,Bus,2022-05-01,202205,WEEKDAY,0.7706,Clever
40,,40 - MOUNT WASHINGTON,Collier,Bus,2022-05-01,202205,SAT.,0.7699,Clever
40,,40 - MOUNT WASHINGTON,Collier,Bus,2022-05-01,202205,SUN.,0.8631,Clever
40,,40 - MOUNT WASHINGTON,Collier,Bus,2022-05-01,202205,WEEKDAY,0.7829,Clever
41,,41 - BOWER HILL,Collier,Bus,2022-05-01,202205,SAT.,0.6827,Clever
41,,41 - BOWER HILL,Collier,Bus,2022-05-01,202205,SUN.,0.7075,Clever
41,,41 - BOWER HILL,Collier,Bus,2022-05-01,202205,WEEKDAY,0.7232,Clever
43,,43 - BAILEY,Collier,Bus,2022-05-01,202205,SAT.,0.8132,Clever
43,,43 - BAILEY,Collier,Bus,2022-05-01,202205,SUN.,0.7497,Clever
43,,43 - BAILEY,Collier,Bus,2022-05-01,202205,WEEKDAY,0.782,Clever
44,,44 - VIA KNOXVILLE,Collier,Bus,2022-05-01,202205,SAT.,0.7587,Clever
44,,44 - VIA KNOXVILLE,Collier,Bus,2022-05-01,202205,SUN.,0.849,Clever
44,,44 - VIA KNOXVILLE,Collier,Bus,2022-05-01,202205,WEEKDAY,0.7864,Clever
48,,48 - ARLINGTON,Collier,Bus,2022-05-01,202205,SAT.,0.7363,Clever
48,,48 - ARLINGTON,Collier,Bus,2022-05-01,202205,SUN.,0.7407,Clever
48,,48 - ARLINGTON,Collier,Bus,2022-05-01,202205,WEEKDAY,0.7179,Clever
51,,51 - CARRICK,West Mifflin,Bus,2022-05-01,202205,SAT.,0.6852,Clever
51,,51 - CARRICK,West Mifflin,Bus,2022-05-01,202205,SUN.,0.6602,Clever
51,,51 - CARRICK,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.7083,Clever
51L,,51L - CARRICK LIMITED,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.7681,Clever
52L,,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.6681,Clever
53,,53 - HOMESTEAD PARK,West Mifflin,Bus,2022-05-01,202205,SAT.,0.7227,Clever
53,,53 - HOMESTEAD PARK,West Mifflin,Bus,2022-05-01,202205,SUN.,0.7525,Clever
53L,,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.6645,Clever
54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2022-05-01,202205,SAT.,0.6863,Clever
54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2022-05-01,202205,SUN.,0.6931,Clever
54,,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2022-05-01,202205,WEEKDAY,0.6543,Clever
55,,55 - GLASSPORT,West Mifflin,Bus,2022-05-01,202205,SAT.,0.7446,Clever
55,,55 - GLASSPORT,West Mifflin,Bus,2022-05-01,202205,SUN.,0.6999,Clever
55,,55 - GLASSPORT,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.771,Clever
56,,56 - LINCOLN PLACE,West Mifflin,Bus,2022-05-01,202205,SAT.,0.7138,Clever
56,,56 - LINCOLN PLACE,West Mifflin,Bus,2022-05-01,202205,SUN.,0.7759,Clever
56,,56 - LINCOLN PLACE,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.7187,Clever
57,,57 - HAZELWOOD,West Mifflin,Bus,2022-05-01,202205,SAT.,0.7225,Clever
57,,57 - HAZELWOOD,West Mifflin,Bus,2022-05-01,202205,SUN.,0.7311,Clever
57,,57 - HAZELWOOD,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.6386,Clever
58,,58 - GREENFIELD,East Liberty,Bus,2022-05-01,202205,SAT.,0.7489,Clever
58,,58 - GREENFIELD,East Liberty,Bus,2022-05-01,202205,SUN.,0.6368,Clever
58,,58 - GREENFIELD,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.7161,Clever
59,,59 - MON VALLEY,West Mifflin,Bus,2022-05-01,202205,SAT.,0.6428,Clever
59,,59 - MON VALLEY,West Mifflin,Bus,2022-05-01,202205,SUN.,0.6148,Clever
59,,59 - MON VALLEY,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.7146,Clever
6,,6 - SPRING HILL,Ross,Bus,2022-05-01,202205,SAT.,0.7168,Clever
6,,6 - SPRING HILL,Ross,Bus,2022-05-01,202205,SUN.,0.7891,Clever
6,,6 - SPRING HILL,Ross,Bus,2022-05-01,202205,WEEKDAY,0.6992,Clever
60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2022-05-01,202205,SAT.,0.799,Clever
60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2022-05-01,202205,SUN.,0.744,Clever
60,,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.7354,Clever
61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2022-05-01,202205,SAT.,0.6149,Clever
61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2022-05-01,202205,SUN.,0.5983,Clever
61A,,61A - NORTH BRADDOCK,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.5447,Clever
61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2022-05-01,202205,SAT.,0.5797,Clever
61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2022-05-01,202205,SUN.,0.5088,Clever
61B,,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.4656,Clever
61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2022-05-01,202205,SAT.,0.508,Clever
61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2022-05-01,202205,SUN.,0.5769,Clever
61C,,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.6428,Clever
61D,,61D - MURRAY,West Mifflin,Bus,2022-05-01,202205,SAT.,0.6769,Clever
61D,,61D - MURRAY,West Mifflin,Bus,2022-05-01,202205,SUN.,0.6128,Clever
61D,,61D - MURRAY,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.6706,Clever
64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2022-05-01,202205,SAT.,0.7553,Clever
64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2022-05-01,202205,SUN.,0.6847,Clever
64,,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.7367,Clever
65,,65 - SQUIRREL HILL,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.7766,Clever
67,,67 - MONROEVILLE,East Liberty,Bus,2022-05-01,202205,SAT.,0.6422,Clever
67,,67 - MONROEVILLE,East Liberty,Bus,2022-05-01,202205,SUN.,0.6556,Clever
67,,67 - MONROEVILLE,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.6941,Clever
69,,69 - TRAFFORD,East Liberty,Bus,2022-05-01,202205,SAT.,0.698,Clever
69,,69 - TRAFFORD,East Liberty,Bus,2022-05-01,202205,SUN.,0.7098,Clever
69,,69 - TRAFFORD,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.5962,Clever
7,,7 - SPRING GARDEN,Ross,Bus,2022-05-01,202205,WEEKDAY,0.8026,Clever
71,,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.6464,Clever
71A,,71A - NEGLEY,East Liberty,Bus,2022-05-01,202205,SAT.,0.6945,Clever
71A,,71A - NEGLEY,East Liberty,Bus,2022-05-01,202205,SUN.,0.6665,Clever
71A,,71A - NEGLEY,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.6409,Clever
71B,,71B - HIGHLAND PARK,East Liberty,Bus,2022-05-01,202205,SAT.,0.6822,Clever
71B,,71B - HIGHLAND PARK,East Liberty,Bus,2022-05-01,202205,SUN.,0.7361,Clever
71B,,71B - HIGHLAND PARK,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.6754,Clever
71C,,71C - POINT BREEZE,East Liberty,Bus,2022-05-01,202205,SAT.,0.58,Clever
71C,,71C - POINT BREEZE,East Liberty,Bus,2022-05-01,202205,SUN.,0.5877,Clever
71C,,71C - POINT BREEZE,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.5195,Clever
71D,,71D - HAMILTON,East Liberty,Bus,2022-05-01,202205,SAT.,0.706,Clever
71D,,71D - HAMILTON,East Liberty,Bus,2022-05-01,202205,SUN.,0.7899,Clever
71D,,71D - HAMILTON,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.653,Clever
74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2022-05-01,202205,SAT.,0.6029,Clever
74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2022-05-01,202205,SUN.,0.6954,Clever
74,,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.6658,Clever
75,,75 - ELLSWORTH,East Liberty,Bus,2022-05-01,202205,SAT.,0.6062,Clever
75,,75 - ELLSWORTH,East Liberty,Bus,2022-05-01,202205,SUN.,0.6114,Clever
75,,75 - ELLSWORTH,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.7347,Clever
77,,77 - PENN HILLS,East Liberty,Bus,2022-05-01,202205,SAT.,0.6794,Clever
77,,77 - PENN HILLS,East Liberty,Bus,2022-05-01,202205,SUN.,0.6759,Clever
77,,77 - PENN HILLS,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.5869,Clever
79,,79 - EAST HILLS,East Liberty,Bus,2022-05-01,202205,SAT.,0.6599,Clever
79,,79 - EAST HILLS,East Liberty,Bus,2022-05-01,202205,SUN.,0.5688,Clever
79,,79 - EAST HILLS,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.7508,Clever
8,,8 - PERRYSVILLE,Ross,Bus,2022-05-01,202205,SAT.,0.7772,Clever
8,,8 - PERRYSVILLE,Ross,Bus,2022-05-01,202205,SUN.,0.8122,Clever
8,,8 - PERRYSVILLE,Ross,Bus,2022-05-01,202205,WEEKDAY,0.8085,Clever
81,,81 - OAK HILL,West Mifflin,Bus,2022-05-01,202205,SAT.,0.8405,Clever
81,,81 - OAK HILL,West Mifflin,Bus,2022-05-01,202205,SUN.,0.7995,Clever
81,,81 - OAK HILL,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.7788,Clever
82,,82 - LINCOLN,East Liberty,Bus,2022-05-01,202205,SAT.,0.6082,Clever
82,,82 - LINCOLN,East Liberty,Bus,2022-05-01,202205,SUN.,0.5289,Clever
82,,82 - LINCOLN,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.626,Clever
83,,83 - BEDFORD HILL,West Mifflin,Bus,2022-05-01,202205,SAT.,0.8368,Clever
83,,83 - BEDFORD HILL,West Mifflin,Bus,2022-05-01,202205,SUN.,0.8013,Clever
83,,83 - BEDFORD HILL,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.7531,Clever
86,,86 - LIBERTY,East Liberty,Bus,2022-05-01,202205,SAT.,0.6339,Clever
86,,86 - LIBERTY,East Liberty,Bus,2022-05-01,202205,SUN.,0.6669,Clever
86,,86 - LIBERTY,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.6426,Clever
87,,87 - FRIENDSHIP,East Liberty,Bus,2022-05-01,202205,SAT.,0.6509,Clever
87,,87 - FRIENDSHIP,East Liberty,Bus,2022-05-01,202205,SUN.,0.84,Clever
87,,87 - FRIENDSHIP,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.6675,Clever
88,,88 - PENN,East Liberty,Bus,2022-05-01,202205,SAT.,0.7518,Clever
88,,88 - PENN,East Liberty,Bus,2022-05-01,202205,SUN.,0.7213,Clever
88,,88 - PENN,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.6606,Clever
89,,89 - GARFIELD COMMONS,East Liberty,Bus,2022-05-01,202205,SAT.,0.7508,Clever
89,,89 - GARFIELD COMMONS,East Liberty,Bus,2022-05-01,202205,SUN.,0.8904,Clever
89,,89 - GARFIELD COMMONS,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.8053,Clever
91,,91 - BUTLER STREET,Ross,Bus,2022-05-01,202205,SAT.,0.5866,Clever
91,,91 - BUTLER STREET,Ross,Bus,2022-05-01,202205,SUN.,0.5975,Clever
91,,91 - BUTLER STREET,Ross,Bus,2022-05-01,202205,WEEKDAY,0.6338,Clever
93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2022-05-01,202205,SAT.,0.7513,Clever
93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2022-05-01,202205,SUN.,0.7601,Clever
93,,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.7048,Clever
BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2022-05-01,202205,SAT.,0.9034,Clever
BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2022-05-01,202205,SUN.,0.8633,Clever
BLUE,,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2022-05-01,202205,WEEKDAY,0.8793,Clever
G2,,G2 - WEST BUSWAY,Collier,Bus,2022-05-01,202205,SAT.,0.8299,Clever
G2,,G2 - WEST BUSWAY,Collier,Bus,2022-05-01,202205,SUN.,0.826,Clever
G2,,G2 - WEST BUSWAY,Collier,Bus,2022-05-01,202205,WEEKDAY,0.7975,Clever
G3,,G3 - MOON FLYER,Collier,Bus,2022-05-01,202205,WEEKDAY,0.7677,Clever
G31,,G31 - BRIDGEVILLE FLYER,Collier,Bus,2022-05-01,202205,WEEKDAY,0.7151,Clever
O1,,O1 - ROSS FLYER,Ross,Bus,2022-05-01,202205,WEEKDAY,0.6535,Clever
O12,,O12 - MCKNIGHT FLYER,Ross,Bus,2022-05-01,202205,WEEKDAY,0.6321,Clever
O5,,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2022-05-01,202205,WEEKDAY,0.6209,Clever
P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2022-05-01,202205,SAT.,0.8046,Clever
P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2022-05-01,202205,SUN.,0.8776,Clever
P1,,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.9025,Clever
P10,,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.5156,Clever
P12,,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.6917,Clever
P13,,P13 - MOUNT ROYAL FLYER,Ross,Bus,2022-05-01,202205,WEEKDAY,0.6295,Clever
P16,,P16 - PENN HILLS FLYER,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.6139,Clever
P17,,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.7782,Clever
P2,,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.9148,Clever
P3,,P3 - EAST BUSWAY-OAKLAND,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.9335,Clever
P67,,P67 - MONROEVILLE FLYER,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.6196,Clever
P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2022-05-01,202205,SAT.,0.6811,Clever
P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2022-05-01,202205,SUN.,0.7934,Clever
P68,,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.7217,Clever
P69,,P69 - TRAFFORD FLYER,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.7207,Clever
P7,,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.7794,Clever
P71,,P71 - SWISSVALE FLYER,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.7878,Clever
P76,,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.816,Clever
P78,,P78 - OAKMONT FLYER,East Liberty,Bus,2022-05-01,202205,WEEKDAY,0.5394,Clever
RED,,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2022-05-01,202205,SAT.,0.6351,Clever
RED,,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2022-05-01,202205,SUN.,0.6695,Clever
RED,,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2022-05-01,202205,WEEKDAY,0.6271,Clever
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2022-05-01,202205,SAT.,0.8815,Clever
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2022-05-01,202205,SUN.,0.8949,Clever
SLVR,,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2022-05-01,202205,WEEKDAY,0.8542,Clever
Y1,,Y1 - LARGE FLYER,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.6871,Clever
Y45,,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.7881,Clever
Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2022-05-01,202205,SAT.,0.6442,Clever
Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2022-05-01,202205,SUN.,0.7021,Clever
Y46,,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.7094,Clever
Y47,,Y47 - CURRY FLYER,West Mifflin,Bus,2022-05-01,202205,SAT.,0.6357,Clever
Y47,,Y47 - CURRY FLYER,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.6768,Clever
Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2022-05-01,202205,SAT.,0.6991,Clever
Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2022-05-01,202205,SUN.,0.7125,Clever
Y49,,Y49 - PROSPECT FLYER,West Mifflin,Bus,2022-05-01,202205,WEEKDAY,0.6604,Clever
83,,83 - BEDFORD HILL,West Mifflin,Bus,2022-06-01,202206,WEEKDAY,0.7226,Clever
86,,86 - LIBERTY,East Liberty,Bus,2022-06-01,202206,SAT.,0.6477,Clever
86,,86 - LIBERTY,East Liberty,Bus,2022-06-01,202206,SUN.,0.5098,Clever
